loan_id,issue_date,term_months,loan_amnt,interest_rate,grade,sub_grade,emp_length_years,annual_income,dti,state,home_ownership,purpose,application_type,verification_status,delinq_2yrs,inq_last_6m,open_acc,revol_util,revol_bal,total_acc,earliest_credit_line_year,fico_low,fico_high,pub_rec,mort_acc,pub_rec_bankruptcies,default,default_date,last_pymnt_date,recoveries,collection_recovery_fee
2643,2024-01-27,36,9300.0,14.1,D,D4,4,32300.0,20.18,MS,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,10,56.8,34220.0,12,1985,774,786,0,1,0,0,,2025-05-27,0.0,0.0
2644,2024-11-08,60,12200.0,19.92,F,F2,2,114500.0,22.39,IA,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,2,9,47.4,53280.0,13,1991,803,820,0,0,0,0,,2027-07-08,0.0,0.0
2645,2019-01-05,60,7500.0,13.04,D,D1,12,50800.0,14.11,NY,MORTGAGE,credit_card,JOINT,Verified,0,0,5,36.6,13210.0,10,2016,677,708,0,1,0,1,2020-06-05,2021-06-05,1017.47,147.31
2646,2024-04-16,36,19300.0,19.51,F,F5,5,238600.0,26.81,VT,RENT,debt_consolidation,JOINT,Verified,0,2,1,65.2,30240.0,5,1980,659,674,0,2,0,0,,2026-05-16,0.0,0.0
2647,2020-01-25,36,3600.0,11.69,B,B1,6,98700.0,6.52,CA,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,5,34.5,35000.0,11,1988,698,720,0,0,0,0,,2021-07-25,0.0,0.0
2648,2023-06-13,36,20100.0,23.59,G,G2,1,46200.0,5.92,CT,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,4,9,52.6,9120.0,19,2012,654,686,0,2,0,0,,2025-12-13,0.0,0.0
2649,2020-11-17,60,4100.0,10.46,C,C3,0,43100.0,18.59,MN,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,4,13,76.4,116200.0,15,1991,724,734,0,2,0,0,,2022-02-17,0.0,0.0
2650,2018-09-10,60,11400.0,18.74,D,D1,4,51800.0,13.23,IA,RENT,major_purchase,INDIVIDUAL,Source Verified,0,0,7,43.4,30370.0,13,1983,790,822,0,0,0,0,,2021-01-10,0.0,0.0
2651,2022-02-15,36,20700.0,10.13,B,B4,8,21300.0,24.8,MT,RENT,home_improvement,INDIVIDUAL,Not Verified,0,0,15,8.9,98320.0,18,2011,717,740,0,0,0,1,2022-08-15,2024-05-15,3082.89,274.09
2652,2021-07-10,60,20500.0,17.15,E,E1,5,77100.0,15.01,NV,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,2,1,65.4,68080.0,6,1994,785,805,0,1,0,0,,2024-01-10,0.0,0.0
2653,2022-06-27,60,10600.0,13.97,D,D1,9,96900.0,27.51,ID,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,0,16,27.1,132620.0,21,2015,682,688,0,2,0,0,,2023-08-27,0.0,0.0
2654,2023-11-24,60,16700.0,15.11,E,E1,6,38900.0,12.95,SD,RENT,home_improvement,INDIVIDUAL,Source Verified,0,2,8,39.9,12980.0,20,1992,576,584,0,3,0,0,,2025-10-24,0.0,0.0
2655,2019-08-12,60,9100.0,16.66,D,D3,6,28200.0,19.01,MS,MORTGAGE,home_improvement,INDIVIDUAL,Source Verified,1,0,5,51.7,60930.0,8,2016,606,620,1,0,0,0,,2024-03-12,0.0,0.0
2656,2020-08-20,60,8300.0,14.98,D,D2,8,40100.0,4.11,NJ,RENT,major_purchase,INDIVIDUAL,Verified,0,1,13,23.1,53140.0,23,1994,815,828,0,0,0,0,,2020-11-20,0.0,0.0
2657,2020-10-16,60,8600.0,14.63,D,D3,6,114500.0,17.63,DE,OWN,debt_consolidation,INDIVIDUAL,Source Verified,0,2,1,67.9,31520.0,8,2002,726,737,0,3,0,0,,2022-02-16,0.0,0.0
2658,2018-05-21,36,11200.0,6.57,A,A4,9,102900.0,18.51,GA,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,0,11,32.5,28940.0,15,2009,709,736,0,1,0,0,,2018-11-21,0.0,0.0
2659,2024-01-21,60,4600.0,19.51,F,F2,8,74500.0,26.47,MA,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,6,39.6,58030.0,16,1997,834,845,0,0,0,0,,2027-04-21,0.0,0.0
2660,2018-06-22,36,20600.0,20.12,E,E4,9,163200.0,7.42,AZ,RENT,debt_consolidation,JOINT,Not Verified,1,2,14,62.9,35740.0,21,1989,744,768,0,1,0,0,,2018-10-22,0.0,0.0
2661,2023-01-06,36,16300.0,13.57,D,D2,8,26100.0,16.02,ID,MORTGAGE,moving,INDIVIDUAL,Verified,0,1,11,74.3,12680.0,14,1980,738,755,0,2,0,0,,2023-07-06,0.0,0.0
2662,2024-11-12,36,15500.0,16.23,D,D2,11,59000.0,28.17,DE,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,16,49.5,123730.0,22,1993,680,686,0,2,0,0,,2025-10-12,0.0,0.0
2663,2023-11-16,60,11800.0,19.46,F,F1,9,90000.0,29.1,HI,RENT,car,INDIVIDUAL,Not Verified,0,2,5,35.7,28720.0,7,2007,611,638,0,3,0,1,2025-05-16,2026-03-16,0.0,0.0
2664,2019-03-17,36,23200.0,16.41,D,D1,12,102200.0,12.16,WY,RENT,other,INDIVIDUAL,Not Verified,0,1,9,51.9,2390.0,18,2012,696,711,0,2,0,0,,2020-06-17,0.0,0.0
2665,2021-10-09,36,9000.0,11.87,D,D3,3,103000.0,13.2,CT,RENT,small_business,JOINT,Not Verified,0,1,15,48.9,41670.0,16,1990,668,678,0,2,0,0,,2024-02-09,0.0,0.0
2666,2020-11-13,36,16700.0,9.2,C,C2,9,98500.0,6.1,NC,MORTGAGE,small_business,JOINT,Verified,0,3,10,29.7,43380.0,14,1994,539,573,1,2,0,0,,2023-04-13,0.0,0.0
2667,2020-06-12,36,15100.0,16.54,E,E4,0,136700.0,3.14,WI,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,1,13,51.0,20190.0,21,1999,850,862,1,0,0,0,,2022-01-12,0.0,0.0
2668,2021-07-29,36,8400.0,14.56,D,D1,9,100600.0,15.28,DC,MORTGAGE,medical,INDIVIDUAL,Not Verified,1,4,6,16.4,8900.0,10,1983,740,773,0,1,0,0,,2022-01-29,0.0,0.0
2669,2020-09-27,60,7500.0,13.98,C,C4,6,35100.0,13.48,MT,RENT,credit_card,INDIVIDUAL,Source Verified,0,2,10,33.1,152220.0,20,2011,614,648,0,1,0,0,,2023-03-27,0.0,0.0
2670,2021-04-16,60,12900.0,10.95,C,C1,9,51500.0,32.43,MA,RENT,home_improvement,INDIVIDUAL,Not Verified,1,2,8,57.3,7910.0,17,1984,610,633,0,1,0,1,2021-10-16,2021-06-16,1218.35,247.24
2671,2024-11-05,36,16000.0,12.64,D,D2,12,26000.0,20.43,NJ,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,9,28.8,11890.0,15,1986,703,734,0,0,0,1,2026-02-05,2026-09-05,2806.71,371.91
2672,2019-05-11,60,10400.0,15.35,D,D4,9,114500.0,16.54,MS,RENT,house,INDIVIDUAL,Verified,0,2,5,40.8,8700.0,8,2011,689,721,0,1,0,0,,2021-11-11,0.0,0.0
2673,2018-05-05,60,6000.0,12.82,C,C3,4,127600.0,22.59,UT,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,0,1,81.8,21780.0,5,2014,625,639,0,0,0,0,,2020-08-05,0.0,0.0
2674,2018-08-29,36,13900.0,14.13,E,E3,1,33800.0,25.2,CT,OTHER,credit_card,INDIVIDUAL,Source Verified,0,0,1,57.8,355660.0,6,1995,681,696,0,3,0,0,,2020-07-29,0.0,0.0
2675,2019-10-30,60,13600.0,13.88,C,C3,8,53700.0,26.5,LA,MORTGAGE,debt_consolidation,JOINT,Verified,0,1,9,64.3,7750.0,12,2014,638,662,0,0,0,0,,2023-02-28,0.0,0.0
2676,2024-03-10,60,10400.0,16.63,E,E1,4,25200.0,19.82,NJ,RENT,credit_card,INDIVIDUAL,Not Verified,1,2,4,59.1,87670.0,13,2017,640,651,0,2,0,1,2025-01-10,2028-04-10,320.24,62.41
2677,2022-11-17,36,3100.0,8.25,B,B1,8,61900.0,17.83,TX,RENT,debt_consolidation,INDIVIDUAL,Source Verified,1,2,5,50.3,41690.0,8,1985,666,673,0,2,0,0,,2023-01-17,0.0,0.0
2678,2022-09-10,36,14900.0,12.58,C,C3,3,42000.0,19.11,ME,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,2,6,44.0,12170.0,9,2017,752,759,0,0,0,0,,2024-07-10,0.0,0.0
2679,2022-08-26,60,13400.0,9.59,D,D4,2,34800.0,17.59,GA,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,3,6,43.7,27570.0,10,2017,639,645,0,0,0,0,,2025-10-26,0.0,0.0
2680,2024-06-28,36,14200.0,14.62,D,D1,5,65300.0,14.3,TX,RENT,small_business,INDIVIDUAL,Source Verified,0,0,5,35.3,25610.0,11,2010,817,823,0,0,0,0,,2024-12-28,0.0,0.0
2681,2019-10-02,36,17300.0,10.76,C,C3,8,186300.0,25.3,ID,MORTGAGE,medical,INDIVIDUAL,Not Verified,0,2,13,47.6,62470.0,15,1994,730,756,0,3,0,1,2020-04-02,2022-04-02,629.64,126.02
2682,2019-04-08,36,12100.0,17.76,E,E1,6,102500.0,16.65,TX,MORTGAGE,house,INDIVIDUAL,Source Verified,0,1,10,50.3,181240.0,14,2000,729,742,0,0,0,0,,2020-02-08,0.0,0.0
2683,2018-11-03,36,7100.0,12.36,C,C5,2,57600.0,10.9,GA,MORTGAGE,house,INDIVIDUAL,Source Verified,0,4,14,52.7,59750.0,19,2011,752,759,0,3,1,0,,2021-06-03,0.0,0.0
2684,2018-03-03,60,14700.0,11.7,C,C4,13,64400.0,18.14,UT,MORTGAGE,wedding,INDIVIDUAL,Verified,0,0,5,32.6,92790.0,14,1997,684,691,0,2,0,0,,2022-09-03,0.0,0.0
2685,2022-10-10,36,14100.0,10.67,C,C2,5,185900.0,23.02,AR,MORTGAGE,major_purchase,INDIVIDUAL,Verified,0,2,1,22.2,12260.0,6,2013,713,724,0,1,0,1,2023-04-10,2023-09-10,1195.01,62.02
2686,2024-12-02,36,6200.0,15.0,D,D4,0,132200.0,7.81,AL,RENT,debt_consolidation,JOINT,Source Verified,0,1,4,41.8,21580.0,5,1995,600,624,0,2,0,0,,2026-05-02,0.0,0.0
2687,2023-06-08,60,12300.0,8.92,A,A2,9,55800.0,16.12,LA,MORTGAGE,credit_card,INDIVIDUAL,Verified,0,1,5,41.7,43070.0,16,2004,703,737,0,1,0,0,,2024-03-08,0.0,0.0
2688,2023-12-15,36,6800.0,13.63,C,C3,5,87200.0,12.39,ID,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,1,1,1,53.6,9940.0,7,2003,641,665,0,1,0,0,,2026-09-15,0.0,0.0
2689,2024-03-09,36,18100.0,13.53,D,D1,5,38200.0,33.28,CA,MORTGAGE,debt_consolidation,JOINT,Not Verified,0,0,17,43.7,13630.0,22,1998,669,687,0,1,0,0,,2025-01-09,0.0,0.0
2690,2023-02-02,36,9800.0,11.91,D,D3,5,67100.0,18.64,KY,MORTGAGE,home_improvement,INDIVIDUAL,Verified,0,2,6,80.8,9800.0,9,1984,626,650,0,0,0,0,,2024-11-02,0.0,0.0
2691,2019-01-10,60,6900.0,14.88,D,D2,5,100700.0,28.87,DE,RENT,debt_consolidation,INDIVIDUAL,Not Verified,0,2,7,48.8,28570.0,14,2000,733,765,0,2,0,0,,2021-01-10,0.0,0.0
2692,2024-06-01,36,8300.0,12.15,C,C5,12,116000.0,19.71,CO,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,1,4,4,48.6,20040.0,15,2004,763,780,0,1,0,0,,2026-09-01,0.0,0.0
2693,2021-04-23,36,10900.0,15.14,D,D2,7,46500.0,20.33,SC,RENT,house,INDIVIDUAL,Source Verified,1,1,7,59.8,23420.0,13,2009,739,757,0,1,0,1,2022-10-23,2023-10-23,1440.12,74.14
2694,2022-12-28,36,16700.0,11.82,D,D1,7,114800.0,17.57,NM,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,1,2,6,64.3,16830.0,7,1987,672,695,0,0,0,0,,2024-12-28,0.0,0.0
2695,2021-09-24,36,13400.0,11.02,B,B5,4,71800.0,16.44,VT,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,4,6,47.9,30740.0,15,2016,707,732,1,2,0,0,,2024-02-24,0.0,0.0
2696,2020-09-22,36,8800.0,15.02,D,D1,12,56500.0,17.48,NY,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,2,0,10,28.3,8260.0,17,1995,718,744,0,1,0,0,,2023-06-22,0.0,0.0
2697,2024-10-05,36,14000.0,17.23,E,E5,9,189100.0,13.4,IL,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,0,1,46.4,14150.0,8,2003,719,737,0,3,0,0,,2026-01-05,0.0,0.0
2698,2020-07-13,60,10900.0,25.43,G,G1,9,54300.0,17.92,CT,RENT,car,INDIVIDUAL,Source Verified,0,0,16,29.7,54270.0,19,1987,621,633,0,3,0,1,2021-06-13,2024-10-13,1116.26,229.24
2699,2023-06-10,36,13100.0,12.64,C,C2,7,36000.0,6.63,OR,RENT,debt_consolidation,JOINT,Not Verified,1,0,7,45.1,21890.0,15,1981,730,748,0,2,0,0,,2024-10-10,0.0,0.0
2700,2022-01-08,60,4600.0,17.09,D,D2,9,45700.0,19.21,OK,RENT,credit_card,INDIVIDUAL,Source Verified,0,1,7,41.1,22170.0,10,1985,763,777,0,5,0,0,,2025-02-08,0.0,0.0
2701,2024-05-03,36,9200.0,12.22,C,C2,7,98600.0,9.57,AZ,MORTGAGE,home_improvement,INDIVIDUAL,Source Verified,1,1,10,49.7,77500.0,16,2003,691,700,0,0,0,0,,2025-10-03,0.0,0.0
2702,2020-11-07,60,5500.0,17.03,E,E2,4,38500.0,18.66,ND,RENT,home_improvement,JOINT,Verified,0,1,17,46.6,56950.0,25,1999,603,618,0,1,0,0,,2023-09-07,0.0,0.0
2703,2022-02-21,36,7800.0,19.21,E,E5,7,104400.0,20.25,PA,RENT,home_improvement,INDIVIDUAL,Not Verified,0,4,13,50.4,44640.0,18,1980,712,722,0,1,0,1,2023-08-21,2023-09-21,136.24,22.9
2704,2018-12-17,60,11800.0,14.51,D,D4,14,41400.0,27.92,AZ,RENT,debt_consolidation,JOINT,Source Verified,0,1,5,85.4,42070.0,12,2002,713,725,0,2,0,0,,2021-11-17,0.0,0.0
2705,2021-08-16,36,15800.0,16.85,E,E4,6,63500.0,20.22,MD,RENT,debt_consolidation,INDIVIDUAL,Verified,0,2,4,84.8,115440.0,7,1990,629,636,0,0,0,0,,2022-06-16,0.0,0.0
2706,2023-02-28,36,18400.0,15.78,E,E3,11,223100.0,16.14,CA,MORTGAGE,moving,INDIVIDUAL,Source Verified,0,3,5,22.9,36770.0,12,2014,737,745,0,2,0,0,,2025-07-28,0.0,0.0
2707,2018-09-19,36,18600.0,14.04,D,D4,10,40700.0,13.6,CT,RENT,wedding,INDIVIDUAL,Not Verified,0,1,10,39.7,27270.0,19,1991,774,795,0,1,0,0,,2020-02-19,0.0,0.0
2708,2018-05-15,60,14600.0,12.29,D,D3,8,21800.0,23.01,NH,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,0,4,52.3,27800.0,11,2015,747,765,0,1,0,0,,2021-02-15,0.0,0.0
2709,2024-04-04,36,11500.0,12.6,C,C2,12,140400.0,17.31,OH,MORTGAGE,other,INDIVIDUAL,Verified,0,0,6,21.5,212930.0,9,2013,611,631,0,2,0,0,,2027-02-04,0.0,0.0
2710,2019-11-06,36,12300.0,8.71,B,B1,0,30600.0,12.73,WI,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,4,13,29.9,39660.0,23,2004,640,647,0,2,0,0,,2021-01-06,0.0,0.0
2711,2018-12-06,60,9800.0,18.15,E,E4,0,42300.0,19.07,ND,MORTGAGE,car,INDIVIDUAL,Verified,0,0,9,53.8,72910.0,15,2016,704,712,0,2,0,0,,2023-10-06,0.0,0.0
2712,2022-05-12,36,17200.0,21.49,F,F4,12,98800.0,5.0,MI,RENT,debt_consolidation,INDIVIDUAL,Source Verified,1,2,4,48.8,156800.0,9,1984,789,822,0,1,0,0,,2023-08-12,0.0,0.0
2713,2022-09-02,60,22600.0,8.36,B,B2,3,96600.0,18.56,ID,MORTGAGE,credit_card,INDIVIDUAL,Verified,1,1,5,57.3,12970.0,11,2010,720,738,0,2,0,1,2023-11-02,2025-11-02,0.0,0.0
2714,2020-11-22,60,21300.0,18.15,E,E2,6,17900.0,12.54,PA,OWN,credit_card,INDIVIDUAL,Source Verified,0,0,12,23.3,258800.0,19,1994,742,750,0,1,1,0,,2024-11-22,0.0,0.0
2715,2018-01-31,60,12900.0,13.82,D,D4,13,54800.0,15.72,WA,MORTGAGE,other,INDIVIDUAL,Not Verified,2,0,7,64.5,169640.0,13,2010,742,756,0,1,0,1,2019-01-31,2022-09-30,0.0,0.0
2716,2022-12-03,36,8700.0,11.44,C,C2,6,105700.0,31.96,WA,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,1,11,31.4,69600.0,17,1993,606,634,0,3,0,0,,2023-07-03,0.0,0.0
2717,2023-06-05,36,15200.0,14.57,D,D4,12,201900.0,14.6,GA,MORTGAGE,home_improvement,INDIVIDUAL,Not Verified,0,0,7,31.4,53470.0,13,2011,628,635,0,3,0,0,,2025-10-05,0.0,0.0
2718,2019-10-14,36,8400.0,10.79,B,B1,4,33500.0,23.53,UT,RENT,major_purchase,INDIVIDUAL,Source Verified,0,1,7,76.9,23260.0,18,2010,620,629,0,1,0,0,,2021-11-14,0.0,0.0
2719,2021-12-21,60,12000.0,14.94,D,D1,8,119100.0,25.34,IN,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,3,9,71.5,28530.0,15,2015,726,748,0,2,0,0,,2023-07-21,0.0,0.0
2720,2024-06-26,36,10100.0,12.83,D,D3,6,46000.0,23.98,VT,RENT,home_improvement,INDIVIDUAL,Source Verified,0,0,21,59.9,37790.0,25,2011,718,748,0,0,0,0,,2024-10-26,0.0,0.0
2721,2018-10-21,36,14700.0,12.63,E,E4,11,117300.0,20.6,MN,MORTGAGE,car,INDIVIDUAL,Not Verified,0,1,2,59.1,66300.0,5,1990,696,706,0,3,0,0,,2019-02-21,0.0,0.0
2722,2021-06-03,60,12900.0,18.71,F,F1,4,37300.0,10.25,MO,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,0,6,21.2,56970.0,7,1990,715,728,0,2,0,0,,2022-11-03,0.0,0.0
2723,2022-08-09,36,9900.0,7.0,B,B1,2,58300.0,13.45,IL,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,1,5,46.9,39090.0,15,2013,673,692,0,0,0,1,2023-03-09,2023-09-09,273.56,29.3
2724,2019-04-29,60,29700.0,11.73,D,D5,4,81900.0,9.84,NC,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,1,6,50.8,156620.0,9,1998,685,702,0,1,0,0,,2023-07-29,0.0,0.0
2725,2019-09-28,60,6300.0,6.08,A,A1,4,111800.0,15.54,IN,MORTGAGE,vacation,INDIVIDUAL,Not Verified,0,3,8,82.9,46860.0,16,1983,675,698,0,3,0,0,,2022-12-28,0.0,0.0
2726,2020-12-28,60,8800.0,14.52,D,D3,3,90600.0,15.62,PA,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,0,2,5,73.5,26140.0,8,2002,739,753,0,2,0,0,,2022-11-28,0.0,0.0
2727,2022-01-16,60,14200.0,12.02,B,B1,3,52300.0,11.6,IL,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,3,44.9,3080.0,9,1982,729,744,1,1,0,0,,2025-10-16,0.0,0.0
2728,2019-04-28,36,19800.0,11.11,C,C2,10,50200.0,21.83,UT,RENT,credit_card,INDIVIDUAL,Not Verified,0,0,10,30.5,199510.0,16,2015,668,684,0,1,0,0,,2020-11-28,0.0,0.0
2729,2018-08-31,36,18300.0,15.13,D,D5,11,176000.0,14.55,SD,MORTGAGE,car,INDIVIDUAL,Not Verified,0,1,11,32.9,32170.0,22,1991,604,637,0,1,0,0,,2020-10-31,0.0,0.0
2730,2023-03-09,60,7000.0,16.45,D,D4,7,77100.0,15.46,DE,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,0,0,7,53.3,81900.0,18,1993,669,695,0,1,0,0,,2024-05-09,0.0,0.0
2731,2020-02-19,36,24200.0,18.73,F,F3,3,50900.0,7.02,NY,RENT,home_improvement,INDIVIDUAL,Verified,0,3,12,49.6,99760.0,19,1993,696,708,0,2,0,0,,2022-03-19,0.0,0.0
2732,2023-01-02,36,14900.0,25.72,G,G1,3,89000.0,18.48,MO,RENT,debt_consolidation,INDIVIDUAL,Verified,0,1,9,37.1,43420.0,18,1981,691,710,0,0,0,0,,2025-07-02,0.0,0.0
2733,2024-01-16,60,12400.0,11.72,D,D4,0,93200.0,17.34,RI,OWN,debt_consolidation,INDIVIDUAL,Source Verified,1,2,11,47.5,65740.0,13,2014,659,682,0,3,0,0,,2025-07-16,0.0,0.0
2734,2022-12-09,36,13300.0,11.3,C,C1,7,31400.0,13.8,MD,MORTGAGE,major_purchase,INDIVIDUAL,Source Verified,0,2,9,40.8,19300.0,19,1999,634,641,0,0,0,0,,2024-02-09,0.0,0.0
2735,2019-08-24,60,29500.0,14.02,C,C5,3,86500.0,20.67,AZ,MORTGAGE,credit_card,INDIVIDUAL,Source Verified,0,2,3,19.7,44560.0,9,1997,661,679,0,0,0,0,,2023-04-24,0.0,0.0
2736,2018-07-22,60,22200.0,14.35,D,D4,11,28900.0,18.83,MD,RENT,debt_consolidation,INDIVIDUAL,Source Verified,0,0,11,62.0,51810.0,18,2017,729,743,0,1,0,1,2019-01-22,2019-11-22,815.86,61.72
2737,2023-04-19,60,7400.0,20.93,F,F2,0,46400.0,22.11,MO,RENT,medical,JOINT,Verified,1,0,10,29.2,37110.0,16,2012,713,735,0,1,0,0,,2024-05-19,0.0,0.0
2738,2020-03-08,60,11800.0,16.09,D,D2,3,38500.0,22.43,FL,RENT,debt_consolidation,INDIVIDUAL,Verified,0,0,7,60.8,41800.0,11,1998,702,728,0,1,0,1,2021-12-08,2022-06-08,1199.65,253.45
2739,2020-11-10,60,18000.0,10.22,B,B4,5,61600.0,23.01,NH,MORTGAGE,car,INDIVIDUAL,Not Verified,0,0,4,35.1,137590.0,12,1994,827,837,0,1,0,0,,2022-09-10,0.0,0.0
2740,2018-02-27,60,24900.0,10.0,B,B2,7,52000.0,29.68,NM,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,0,11,61.7,130830.0,18,1987,755,788,0,1,0,0,,2021-12-27,0.0,0.0
2741,2021-01-07,36,9500.0,16.73,E,E3,13,59300.0,18.9,ND,OWN,debt_consolidation,INDIVIDUAL,Not Verified,1,1,9,47.8,17550.0,15,2003,693,712,0,2,0,1,2022-09-07,2022-04-07,955.09,178.88
2742,2023-05-30,36,11900.0,13.17,C,C5,0,23300.0,11.38,ID,MORTGAGE,credit_card,INDIVIDUAL,Not Verified,0,1,11,63.4,56880.0,15,2010,756,776,0,1,0,0,,2023-08-30,0.0,0.0
2743,2018-09-04,60,13500.0,19.66,F,F3,4,63500.0,14.99,ME,RENT,credit_card,INDIVIDUAL,Source Verified,0,0,6,79.9,151370.0,10,1983,618,642,0,2,0,1,2019-11-04,2021-09-04,412.99,46.21
2744,2018-05-27,60,26500.0,16.06,E,E4,0,36100.0,15.18,NY,MORTGAGE,vacation,INDIVIDUAL,Source Verified,0,0,14,73.0,37330.0,20,2013,706,721,0,1,0,0,,2021-02-27,0.0,0.0
2745,2018-10-07,36,13600.0,9.82,C,C3,9,232300.0,11.56,WV,MORTGAGE,home_improvement,JOINT,Not Verified,1,0,6,42.4,64710.0,10,1982,631,660,0,6,0,0,,2020-12-07,0.0,0.0
2746,2024-09-16,36,11500.0,9.3,B,B5,3,53100.0,0.41,AZ,MORTGAGE,small_business,INDIVIDUAL,Not Verified,1,1,7,36.6,36800.0,14,2002,782,806,0,1,0,0,,2026-05-16,0.0,0.0
2747,2018-05-28,36,12700.0,15.38,D,D5,5,57400.0,19.62,WI,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,4,9,40.8,13080.0,14,1992,794,804,0,1,0,0,,2018-07-28,0.0,0.0
2748,2022-06-03,36,19300.0,12.63,D,D4,5,97000.0,18.24,MA,RENT,credit_card,INDIVIDUAL,Not Verified,0,1,8,62.8,21910.0,18,1983,719,748,0,0,0,1,2024-01-03,2023-12-03,0.0,0.0
2749,2022-08-14,60,6300.0,18.56,G,G3,6,137000.0,31.4,OK,RENT,debt_consolidation,JOINT,Verified,0,3,5,89.8,62030.0,9,2002,721,726,0,0,0,1,2022-12-14,2025-08-14,802.65,192.25
2750,2020-03-20,60,22300.0,15.36,D,D5,5,34600.0,30.95,VA,MORTGAGE,debt_consolidation,INDIVIDUAL,Verified,0,2,12,99.7,26390.0,17,2012,626,637,0,1,0,0,,2021-12-20,0.0,0.0
2751,2023-06-13,36,9500.0,15.28,D,D4,2,90700.0,22.76,NM,OWN,renewable_energy,INDIVIDUAL,Not Verified,0,1,15,47.2,27780.0,22,2007,673,686,0,1,0,0,,2025-10-13,0.0,0.0
2752,2021-05-02,60,12300.0,9.08,B,B5,6,112600.0,21.94,ID,OWN,home_improvement,INDIVIDUAL,Source Verified,1,1,10,29.8,80950.0,13,2015,656,661,0,2,0,0,,2023-12-02,0.0,0.0
2753,2018-11-06,36,8700.0,12.09,C,C1,2,73200.0,12.19,NY,OTHER,debt_consolidation,INDIVIDUAL,Not Verified,0,0,5,45.4,83860.0,16,2015,672,684,0,2,0,1,2019-12-06,2020-06-06,260.38,27.87
2754,2020-07-04,60,9200.0,13.81,D,D1,9,72400.0,19.32,NM,MORTGAGE,debt_consolidation,INDIVIDUAL,Not Verified,1,1,7,43.2,48370.0,16,1998,675,692,0,2,0,0,,2021-05-04,0.0,0.0
2755,2019-05-14,36,20400.0,6.5,A,A5,6,49900.0,17.18,IL,RENT,credit_card,INDIVIDUAL,Verified,0,3,9,48.6,56600.0,15,2005,658,668,0,0,0,0,,2020-02-14,0.0,0.0
2756,2021-10-22,60,10200.0,16.49,E,E4,1,55400.0,19.02,WV,MORTGAGE,debt_consolidation,INDIVIDUAL,Source Verified,1,1,15,33.7,17300.0,17,2001,649,671,1,3,0,0,,2024-09-22,0.0,0.0
2757,2021-02-12,36,17700.0,17.41,E,E1,15,62400.0,12.62,AZ,MORTGAGE,car,INDIVIDUAL,Verified,0,2,4,25.2,10880.0,12,1996,620,653,1,2,0,0,,2022-05-12,0.0,0.0
2758,2024-08-09,36,17700.0,11.88,D,D5,12,52400.0,20.93,IN,MORTGAGE,car,INDIVIDUAL,Source Verified,0,2,9,70.0,44050.0,13,1991,773,781,0,2,0,0,,2025-07-09,0.0,0.0
2759,2021-12-02,36,15300.0,19.07,F,F2,15,107800.0,8.41,GA,MORTGAGE,major_purchase,INDIVIDUAL,Not Verified,0,4,11,63.8,159750.0,17,1989,818,837,0,1,0,0,,2024-11-02,0.0,0.0
2760,2019-01-06,36,18500.0,18.9,E,E3,4,41000.0,39.25,ID,RENT,debt_consolidation,INDIVIDUAL,Not Verified,1,0,5,34.5,42910.0,12,1995,671,702,0,2,0,0,,2021-02-06,0.0,0.0
2761,2022-12-01,36,8300.0,16.1,D,D5,2,105900.0,28.13,WA,RENT,debt_consolidation,INDIVIDUAL,Source Verified,1,0,10,49.3,9940.0,17,1990,712,746,0,5,0,0,,2024-11-01,0.0,0.0
